adequate,n_learners,n_points,retention_advantage,ci_lo,ci_hi,auc_pcdt,auc_comparator,horizon,comparator,source
True,4445,25354,0.01951914885541217,0.016759029685584424,0.022155536161214275,0.6838657287630078,0.6522815078273907,d1,Control,real
True,4123,8934,0.021077741050101295,0.01680436986578613,0.025235540280605637,0.6577420827839405,0.6245992696536343,d7,Control,real
False,1171,1209,,,,,,d28,Control,INADEQUATE
True,4445,25354,-0.008709727033212489,-0.012545514619786757,-0.0051289206890309655,0.6838657287630078,0.6894337440143629,d1,DKT-F,real
True,4123,8934,-0.009209339686129248,-0.015549065796931948,-0.0026779118937515682,0.6577420827839405,0.6638097106882124,d7,DKT-F,real
False,1171,1209,,,,,,d28,DKT-F,INADEQUATE
