adequate,n_learners,n_points,retention_advantage,ci_lo,ci_hi,auc_pcdt,auc_comparator,horizon,comparator,source
True,2418,8847,0.005979948873231278,0.0011662727473233687,0.010732847466959815,0.6320415048719945,0.6183524607243766,d1,Control,real
True,1358,2283,0.00956707889391073,0.0007747622879122535,0.017832792307248255,0.6506672288598208,0.6333910546915233,d7,Control,real
False,1137,1571,,,,,,d28,Control,INADEQUATE
True,2418,8847,0.0017536969406086733,-0.0036679431922031686,0.007513311699741227,0.6320415048719945,0.6283094239567887,d1,DKT-F,real
True,1358,2283,0.0066846477485463796,-0.0032164171309602583,0.016492021723444543,0.6506672288598208,0.6420041971366772,d7,DKT-F,real
False,1137,1571,,,,,,d28,DKT-F,INADEQUATE
True,2418,8847,-0.009372940984401446,-0.015473352492312936,-0.0036203610440316398,0.6320415048719945,0.6407538718049558,d1,DKVMN,real
True,1358,2283,0.0046667157054863795,-0.006570434204420467,0.016314774028360922,0.6506672288598208,0.6453399391028942,d7,DKVMN,real
False,1137,1571,,,,,,d28,DKVMN,INADEQUATE
