adequate,n_learners,n_points,retention_advantage,ci_lo,ci_hi,auc_pcdt,auc_comparator,horizon,comparator,source
True,4272,15063,0.007811450292498301,0.0055300815048879015,0.010233332393364596,0.73102024496663,0.7169890286976837,d1,Control,real
True,3031,6625,0.012708283026458878,0.009016156886098702,0.01630607831030318,0.7237126542455496,0.7047846052426427,d7,Control,real
True,2111,3100,0.009803038443362055,0.004217141192551446,0.015173511019841573,0.7040127098851932,0.6879899054653831,d28,Control,real
True,4272,15063,0.0060505950464849745,0.001491687827705021,0.010465086472660154,0.73102024496663,0.7098159456350432,d1,DKT-F,real
True,3031,6625,0.007683032510379051,2.9814468857808375e-05,0.015173421967405626,0.7237126542455496,0.7008759174500688,d7,DKT-F,real
True,2111,3100,0.002163537928888015,-0.00903771424328711,0.013022915732578851,0.7040127098851932,0.6866954676712034,d28,DKT-F,real
True,4272,15063,-0.008581559152031404,-0.01217163076137574,-0.004905387961189667,0.73102024496663,0.7369845286900822,d1,DKVMN,real
True,3031,6625,-0.011505793484360538,-0.017392963132025412,-0.005736730804948803,0.7237126542455496,0.732601172301331,d7,DKVMN,real
True,2111,3100,-0.016149776312654573,-0.02457217210373452,-0.007521545589865303,0.7040127098851932,0.7175452107692686,d28,DKVMN,real
